"Date","Product_Category","Product_Name","Product_Cost","Product_Price","Items_Sold"
"2018-07-19","Toys","Dino Egg",9.99,10.99,83
"2018-07-19","Toys","Dinosaur Figures",10.99,14.99,57
"2018-07-19","Toys","Hot Wheels 5-Pack",3.99,5.99,61
"2018-07-19","Toys","Lego Bricks",34.99,39.99,114
"2018-07-19","Toys","Plush Pony",8.99,19.99,32
"2018-07-20","Art & Crafts","Barrel O' Slime",1.99,3.99,173
"2018-07-20","Art & Crafts","Etch A Sketch",10.99,20.99,24
"2018-07-20","Art & Crafts","Kids Makeup Kit",13.99,19.99,26
"2018-07-20","Art & Crafts","Magic Sand",13.99,15.99,190
"2018-07-20","Art & Crafts","PlayDoh Can",1.99,2.99,307
"2018-07-20","Art & Crafts","PlayDoh Playset",20.99,24.99,21
"2018-07-20","Art & Crafts","PlayDoh Toolkit",3.99,4.99,47
"2018-07-20","Electronics","Colorbuds",6.99,14.99,123
"2018-07-20","Electronics","Gamer Headphones",14.99,20.99,6
"2018-07-20","Electronics","Toy Robot",20.99,25.99,68
"2018-07-20","Games","Classic Dominoes",7.99,9.99,6
"2018-07-20","Games","Deck Of Cards",3.99,6.99,134
"2018-07-20","Games","Glass Marbles",5.99,10.99,44
"2018-07-20","Games","Monopoly",13.99,19.99,11
"2018-07-20","Games","Rubik's Cube",17.99,19.99,64
"2018-07-20","Games","Uno Card Game",3.99,7.99,22
"2018-07-20","Sports & Outdoors","Dart Gun",11.99,15.99,60
"2018-07-20","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,19
"2018-07-20","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,126
"2018-07-20","Sports & Outdoors","Nerf Gun",14.99,19.99,99
"2018-07-20","Sports & Outdoors","Splash Balls",7.99,8.99,76
"2018-07-20","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,6
"2018-07-20","Toys","Action Figure",9.99,15.99,59
"2018-07-20","Toys","Animal Figures",9.99,12.99,153
"2018-07-20","Toys","Dino Egg",9.99,10.99,262
"2018-07-20","Toys","Dinosaur Figures",10.99,14.99,39
"2018-07-20","Toys","Hot Wheels 5-Pack",3.99,5.99,41
"2018-07-20","Toys","Lego Bricks",34.99,39.99,167
"2018-07-20","Toys","Mr. Potatohead",4.99,9.99,17
"2018-07-20","Toys","Plush Pony",8.99,19.99,38
"2018-07-20","Toys","Teddy Bear",10.99,12.99,67
"2018-07-21","Art & Crafts","Barrel O' Slime",1.99,3.99,294
"2018-07-21","Art & Crafts","Etch A Sketch",10.99,20.99,36
"2018-07-21","Art & Crafts","Kids Makeup Kit",13.99,19.99,10
"2018-07-21","Art & Crafts","Magic Sand",13.99,15.99,198
"2018-07-21","Art & Crafts","PlayDoh Can",1.99,2.99,135
"2018-07-21","Art & Crafts","PlayDoh Playset",20.99,24.99,40
"2018-07-21","Art & Crafts","PlayDoh Toolkit",3.99,4.99,10
"2018-07-21","Electronics","Colorbuds",6.99,14.99,74
"2018-07-21","Electronics","Toy Robot",20.99,25.99,37
"2018-07-21","Games","Classic Dominoes",7.99,9.99,13
"2018-07-21","Games","Deck Of Cards",3.99,6.99,161
"2018-07-21","Games","Glass Marbles",5.99,10.99,42
"2018-07-21","Games","Jenga",2.99,9.99,21
"2018-07-21","Games","Rubik's Cube",17.99,19.99,84
"2018-07-21","Games","Uno Card Game",3.99,7.99,36
"2018-07-21","Sports & Outdoors","Dart Gun",11.99,15.99,78
"2018-07-21","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,62
"2018-07-21","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,170
"2018-07-21","Sports & Outdoors","Nerf Gun",14.99,19.99,53
"2018-07-21","Sports & Outdoors","Splash Balls",7.99,8.99,110
"2018-07-21","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,4
"2018-07-21","Toys","Action Figure",9.99,15.99,51
"2018-07-21","Toys","Animal Figures",9.99,12.99,52
"2018-07-21","Toys","Dino Egg",9.99,10.99,135
"2018-07-21","Toys","Dinosaur Figures",10.99,14.99,29
"2018-07-21","Toys","Hot Wheels 5-Pack",3.99,5.99,39
"2018-07-21","Toys","Lego Bricks",34.99,39.99,52
"2018-07-21","Toys","Mr. Potatohead",4.99,9.99,16
"2018-07-21","Toys","Plush Pony",8.99,19.99,10
"2018-07-21","Toys","Teddy Bear",10.99,12.99,22
"2018-07-22","Art & Crafts","Barrel O' Slime",1.99,3.99,398
"2018-07-22","Art & Crafts","Etch A Sketch",10.99,20.99,36
"2018-07-22","Art & Crafts","Kids Makeup Kit",13.99,19.99,85
"2018-07-22","Art & Crafts","Magic Sand",13.99,15.99,219
"2018-07-22","Art & Crafts","PlayDoh Can",1.99,2.99,430
"2018-07-22","Art & Crafts","PlayDoh Playset",20.99,24.99,12
"2018-07-22","Art & Crafts","PlayDoh Toolkit",3.99,4.99,45
"2018-07-22","Electronics","Colorbuds",6.99,14.99,113
"2018-07-22","Electronics","Gamer Headphones",14.99,20.99,29
"2018-07-22","Electronics","Toy Robot",20.99,25.99,56
"2018-07-22","Games","Chutes & Ladders",9.99,12.99,11
"2018-07-22","Games","Deck Of Cards",3.99,6.99,132
"2018-07-22","Games","Glass Marbles",5.99,10.99,78
"2018-07-22","Games","Jenga",2.99,9.99,31
"2018-07-22","Games","Rubik's Cube",17.99,19.99,89
"2018-07-22","Sports & Outdoors","Dart Gun",11.99,15.99,77
"2018-07-22","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,40
"2018-07-22","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,91
"2018-07-22","Sports & Outdoors","Nerf Gun",14.99,19.99,114
"2018-07-22","Sports & Outdoors","Splash Balls",7.99,8.99,145
"2018-07-22","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,53
"2018-07-22","Toys","Action Figure",9.99,15.99,76
"2018-07-22","Toys","Animal Figures",9.99,12.99,107
"2018-07-22","Toys","Dino Egg",9.99,10.99,114
"2018-07-22","Toys","Dinosaur Figures",10.99,14.99,44
"2018-07-22","Toys","Hot Wheels 5-Pack",3.99,5.99,61
"2018-07-22","Toys","Lego Bricks",34.99,39.99,67
"2018-07-22","Toys","Mr. Potatohead",4.99,9.99,29
"2018-07-22","Toys","Plush Pony",8.99,19.99,13
"2018-07-22","Toys","Teddy Bear",10.99,12.99,15
"2018-07-23","Art & Crafts","Barrel O' Slime",1.99,3.99,180
"2018-07-23","Art & Crafts","Etch A Sketch",10.99,20.99,14
"2018-07-23","Art & Crafts","Kids Makeup Kit",13.99,19.99,17
"2018-07-23","Art & Crafts","Magic Sand",13.99,15.99,210
"2018-07-23","Art & Crafts","PlayDoh Can",1.99,2.99,185
"2018-07-23","Art & Crafts","PlayDoh Toolkit",3.99,4.99,18
"2018-07-23","Electronics","Colorbuds",6.99,14.99,152
"2018-07-23","Electronics","Gamer Headphones",14.99,20.99,16
"2018-07-23","Electronics","Toy Robot",20.99,25.99,29
"2018-07-23","Games","Chutes & Ladders",9.99,12.99,45
"2018-07-23","Games","Deck Of Cards",3.99,6.99,80
"2018-07-23","Games","Glass Marbles",5.99,10.99,46
"2018-07-23","Games","Jenga",2.99,9.99,20
"2018-07-23","Games","Rubik's Cube",17.99,19.99,166
"2018-07-23","Sports & Outdoors","Dart Gun",11.99,15.99,24
"2018-07-23","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,76
"2018-07-23","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,22
"2018-07-23","Sports & Outdoors","Nerf Gun",14.99,19.99,16
"2018-07-23","Sports & Outdoors","Splash Balls",7.99,8.99,172
"2018-07-23","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,14
"2018-07-23","Toys","Action Figure",9.99,15.99,87
"2018-07-23","Toys","Animal Figures",9.99,12.99,46
"2018-07-23","Toys","Dino Egg",9.99,10.99,74
"2018-07-23","Toys","Dinosaur Figures",10.99,14.99,46
"2018-07-23","Toys","Hot Wheels 5-Pack",3.99,5.99,13
"2018-07-23","Toys","Lego Bricks",34.99,39.99,103
"2018-07-23","Toys","Mr. Potatohead",4.99,9.99,8
"2018-07-23","Toys","Plush Pony",8.99,19.99,5
"2018-07-23","Toys","Teddy Bear",10.99,12.99,7
"2018-07-24","Art & Crafts","Barrel O' Slime",1.99,3.99,90
"2018-07-24","Art & Crafts","Etch A Sketch",10.99,20.99,34
"2018-07-24","Art & Crafts","Kids Makeup Kit",13.99,19.99,56
"2018-07-24","Art & Crafts","Magic Sand",13.99,15.99,94
"2018-07-24","Art & Crafts","PlayDoh Can",1.99,2.99,241
"2018-07-24","Art & Crafts","PlayDoh Playset",20.99,24.99,21
"2018-07-24","Art & Crafts","PlayDoh Toolkit",3.99,4.99,34
"2018-07-24","Electronics","Colorbuds",6.99,14.99,89
"2018-07-24","Electronics","Gamer Headphones",14.99,20.99,24
"2018-07-24","Electronics","Toy Robot",20.99,25.99,21
"2018-07-24","Games","Chutes & Ladders",9.99,12.99,10
"2018-07-24","Games","Classic Dominoes",7.99,9.99,4
"2018-07-24","Games","Deck Of Cards",3.99,6.99,141
"2018-07-24","Games","Glass Marbles",5.99,10.99,4
"2018-07-24","Games","Jenga",2.99,9.99,10
"2018-07-24","Games","Rubik's Cube",17.99,19.99,45
"2018-07-24","Sports & Outdoors","Dart Gun",11.99,15.99,59
"2018-07-24","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,7
"2018-07-24","Sports & Outdoors","Nerf Gun",14.99,19.99,36
"2018-07-24","Sports & Outdoors","Splash Balls",7.99,8.99,61
"2018-07-24","Toys","Action Figure",9.99,15.99,58
"2018-07-24","Toys","Animal Figures",9.99,12.99,31
"2018-07-24","Toys","Dino Egg",9.99,10.99,38
"2018-07-24","Toys","Dinosaur Figures",10.99,14.99,51
"2018-07-24","Toys","Hot Wheels 5-Pack",3.99,5.99,9
"2018-07-24","Toys","Lego Bricks",34.99,39.99,93
"2018-07-24","Toys","Mr. Potatohead",4.99,9.99,30
"2018-07-25","Art & Crafts","Barrel O' Slime",1.99,3.99,103
"2018-07-25","Art & Crafts","Etch A Sketch",10.99,20.99,64
"2018-07-25","Art & Crafts","Kids Makeup Kit",13.99,19.99,59
"2018-07-25","Art & Crafts","Magic Sand",13.99,15.99,76
"2018-07-25","Art & Crafts","PlayDoh Can",1.99,2.99,244
"2018-07-25","Art & Crafts","PlayDoh Playset",20.99,24.99,15
"2018-07-25","Art & Crafts","PlayDoh Toolkit",3.99,4.99,43
"2018-07-25","Electronics","Colorbuds",6.99,14.99,58
"2018-07-25","Electronics","Gamer Headphones",14.99,20.99,25
"2018-07-25","Electronics","Toy Robot",20.99,25.99,26
"2018-07-25","Games","Deck Of Cards",3.99,6.99,135
"2018-07-25","Games","Glass Marbles",5.99,10.99,58
"2018-07-25","Games","Jenga",2.99,9.99,11
"2018-07-25","Games","Monopoly",13.99,19.99,1
"2018-07-25","Games","Rubik's Cube",17.99,19.99,67
"2018-07-25","Sports & Outdoors","Dart Gun",11.99,15.99,11
"2018-07-25","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,58
"2018-07-25","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,22
"2018-07-25","Sports & Outdoors","Nerf Gun",14.99,19.99,13
"2018-07-25","Sports & Outdoors","Splash Balls",7.99,8.99,100
"2018-07-25","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,4
"2018-07-25","Toys","Action Figure",9.99,15.99,74
"2018-07-25","Toys","Animal Figures",9.99,12.99,70
"2018-07-25","Toys","Dino Egg",9.99,10.99,56
"2018-07-25","Toys","Dinosaur Figures",10.99,14.99,18
"2018-07-25","Toys","Hot Wheels 5-Pack",3.99,5.99,19
"2018-07-25","Toys","Lego Bricks",34.99,39.99,69
"2018-07-25","Toys","Mr. Potatohead",4.99,9.99,19
"2018-07-25","Toys","Teddy Bear",10.99,12.99,9
"2018-07-26","Art & Crafts","Barrel O' Slime",1.99,3.99,133
"2018-07-26","Art & Crafts","Etch A Sketch",10.99,20.99,47
"2018-07-26","Art & Crafts","Kids Makeup Kit",13.99,19.99,27
"2018-07-26","Art & Crafts","Magic Sand",13.99,15.99,75
"2018-07-26","Art & Crafts","PlayDoh Can",1.99,2.99,163
"2018-07-26","Art & Crafts","PlayDoh Playset",20.99,24.99,11
"2018-07-26","Art & Crafts","PlayDoh Toolkit",3.99,4.99,22
"2018-07-26","Electronics","Colorbuds",6.99,14.99,101
"2018-07-26","Electronics","Toy Robot",20.99,25.99,6
"2018-07-26","Games","Classic Dominoes",7.99,9.99,10
"2018-07-26","Games","Deck Of Cards",3.99,6.99,198
"2018-07-26","Games","Glass Marbles",5.99,10.99,48
"2018-07-26","Games","Jenga",2.99,9.99,13
"2018-07-26","Games","Rubik's Cube",17.99,19.99,12
"2018-07-26","Games","Uno Card Game",3.99,7.99,8
"2018-07-26","Sports & Outdoors","Dart Gun",11.99,15.99,63
"2018-07-26","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,18
"2018-07-26","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,19
"2018-07-26","Sports & Outdoors","Nerf Gun",14.99,19.99,81
"2018-07-26","Sports & Outdoors","Splash Balls",7.99,8.99,225
"2018-07-26","Toys","Action Figure",9.99,15.99,10
"2018-07-26","Toys","Animal Figures",9.99,12.99,105
"2018-07-26","Toys","Dino Egg",9.99,10.99,164
"2018-07-26","Toys","Dinosaur Figures",10.99,14.99,16
"2018-07-26","Toys","Hot Wheels 5-Pack",3.99,5.99,66
"2018-07-26","Toys","Lego Bricks",34.99,39.99,44
"2018-07-26","Toys","Mr. Potatohead",4.99,9.99,41
"2018-07-27","Art & Crafts","Barrel O' Slime",1.99,3.99,162
"2018-07-27","Art & Crafts","Etch A Sketch",10.99,20.99,72
"2018-07-27","Art & Crafts","Kids Makeup Kit",13.99,19.99,55
"2018-07-27","Art & Crafts","Magic Sand",13.99,15.99,186
"2018-07-27","Art & Crafts","PlayDoh Can",1.99,2.99,177
"2018-07-27","Art & Crafts","PlayDoh Toolkit",3.99,4.99,42
"2018-07-27","Electronics","Colorbuds",6.99,14.99,150
"2018-07-27","Electronics","Gamer Headphones",14.99,20.99,15
"2018-07-27","Games","Chutes & Ladders",9.99,12.99,11
"2018-07-27","Games","Classic Dominoes",7.99,9.99,23
"2018-07-27","Games","Deck Of Cards",3.99,6.99,83
"2018-07-27","Games","Glass Marbles",5.99,10.99,37
"2018-07-27","Games","Jenga",2.99,9.99,13
"2018-07-27","Games","Monopoly",13.99,19.99,13
"2018-07-27","Games","Rubik's Cube",17.99,19.99,64
"2018-07-27","Sports & Outdoors","Dart Gun",11.99,15.99,7
"2018-07-27","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,14
"2018-07-27","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,43
"2018-07-27","Sports & Outdoors","Nerf Gun",14.99,19.99,11
"2018-07-27","Sports & Outdoors","Splash Balls",7.99,8.99,73
"2018-07-27","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,10
"2018-07-27","Toys","Action Figure",9.99,15.99,116
"2018-07-27","Toys","Animal Figures",9.99,12.99,20
"2018-07-27","Toys","Dino Egg",9.99,10.99,100
"2018-07-27","Toys","Dinosaur Figures",10.99,14.99,78
"2018-07-27","Toys","Hot Wheels 5-Pack",3.99,5.99,37
"2018-07-27","Toys","Lego Bricks",34.99,39.99,150
"2018-07-27","Toys","Mr. Potatohead",4.99,9.99,48
"2018-07-27","Toys","Plush Pony",8.99,19.99,25
"2018-07-27","Toys","Teddy Bear",10.99,12.99,1
"2018-07-28","Art & Crafts","Barrel O' Slime",1.99,3.99,223
"2018-07-28","Art & Crafts","Etch A Sketch",10.99,20.99,23
"2018-07-28","Art & Crafts","Kids Makeup Kit",13.99,19.99,62
"2018-07-28","Art & Crafts","Magic Sand",13.99,15.99,158
"2018-07-28","Art & Crafts","PlayDoh Can",1.99,2.99,359
"2018-07-28","Art & Crafts","PlayDoh Playset",20.99,24.99,23
"2018-07-28","Art & Crafts","PlayDoh Toolkit",3.99,4.99,38
"2018-07-28","Electronics","Colorbuds",6.99,14.99,113
"2018-07-28","Electronics","Gamer Headphones",14.99,20.99,12
"2018-07-28","Electronics","Toy Robot",20.99,25.99,8
"2018-07-28","Games","Classic Dominoes",7.99,9.99,5
"2018-07-28","Games","Deck Of Cards",3.99,6.99,286
"2018-07-28","Games","Glass Marbles",5.99,10.99,138
"2018-07-28","Games","Jenga",2.99,9.99,22
"2018-07-28","Games","Monopoly",13.99,19.99,18
"2018-07-28","Games","Rubik's Cube",17.99,19.99,118
"2018-07-28","Sports & Outdoors","Dart Gun",11.99,15.99,60
"2018-07-28","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,40
"2018-07-28","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,94
"2018-07-28","Sports & Outdoors","Nerf Gun",14.99,19.99,76
"2018-07-28","Sports & Outdoors","Splash Balls",7.99,8.99,151
"2018-07-28","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,23
"2018-07-28","Toys","Action Figure",9.99,15.99,88
"2018-07-28","Toys","Animal Figures",9.99,12.99,133
"2018-07-28","Toys","Dino Egg",9.99,10.99,177
"2018-07-28","Toys","Dinosaur Figures",10.99,14.99,60
"2018-07-28","Toys","Hot Wheels 5-Pack",3.99,5.99,99
"2018-07-28","Toys","Lego Bricks",34.99,39.99,152
"2018-07-28","Toys","Mr. Potatohead",4.99,9.99,12
"2018-07-28","Toys","Plush Pony",8.99,19.99,4
"2018-07-28","Toys","Teddy Bear",10.99,12.99,12
"2018-07-29","Art & Crafts","Barrel O' Slime",1.99,3.99,146
"2018-07-29","Art & Crafts","Etch A Sketch",10.99,20.99,11
"2018-07-29","Art & Crafts","Kids Makeup Kit",13.99,19.99,38
"2018-07-29","Art & Crafts","Magic Sand",13.99,15.99,283
"2018-07-29","Art & Crafts","PlayDoh Can",1.99,2.99,229
"2018-07-29","Art & Crafts","PlayDoh Playset",20.99,24.99,33
"2018-07-29","Art & Crafts","PlayDoh Toolkit",3.99,4.99,81
"2018-07-29","Electronics","Colorbuds",6.99,14.99,86
"2018-07-29","Electronics","Gamer Headphones",14.99,20.99,12
"2018-07-29","Electronics","Toy Robot",20.99,25.99,63
"2018-07-29","Games","Chutes & Ladders",9.99,12.99,24
"2018-07-29","Games","Classic Dominoes",7.99,9.99,12
"2018-07-29","Games","Deck Of Cards",3.99,6.99,269
"2018-07-29","Games","Glass Marbles",5.99,10.99,73
"2018-07-29","Games","Jenga",2.99,9.99,15
"2018-07-29","Games","Monopoly",13.99,19.99,21
"2018-07-29","Games","Rubik's Cube",17.99,19.99,103
"2018-07-29","Games","Uno Card Game",3.99,7.99,15
"2018-07-29","Sports & Outdoors","Dart Gun",11.99,15.99,53
"2018-07-29","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,196
"2018-07-29","Sports & Outdoors","Nerf Gun",14.99,19.99,44
"2018-07-29","Sports & Outdoors","Splash Balls",7.99,8.99,178
"2018-07-29","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,41
"2018-07-29","Toys","Action Figure",9.99,15.99,97
"2018-07-29","Toys","Animal Figures",9.99,12.99,88
"2018-07-29","Toys","Dino Egg",9.99,10.99,209
"2018-07-29","Toys","Dinosaur Figures",10.99,14.99,64
"2018-07-29","Toys","Hot Wheels 5-Pack",3.99,5.99,38
"2018-07-29","Toys","Lego Bricks",34.99,39.99,164
"2018-07-29","Toys","Mr. Potatohead",4.99,9.99,48
"2018-07-29","Toys","Plush Pony",8.99,19.99,32
"2018-07-29","Toys","Teddy Bear",10.99,12.99,14
"2018-07-30","Art & Crafts","Barrel O' Slime",1.99,3.99,164
"2018-07-30","Art & Crafts","Etch A Sketch",10.99,20.99,2
"2018-07-30","Art & Crafts","Kids Makeup Kit",13.99,19.99,50
"2018-07-30","Art & Crafts","Magic Sand",13.99,15.99,227
"2018-07-30","Art & Crafts","PlayDoh Can",1.99,2.99,155
"2018-07-30","Art & Crafts","PlayDoh Playset",20.99,24.99,25
"2018-07-30","Art & Crafts","PlayDoh Toolkit",3.99,4.99,21
"2018-07-30","Electronics","Colorbuds",6.99,14.99,143
"2018-07-30","Electronics","Gamer Headphones",14.99,20.99,11
"2018-07-30","Electronics","Toy Robot",20.99,25.99,53
"2018-07-30","Games","Chutes & Ladders",9.99,12.99,1
"2018-07-30","Games","Deck Of Cards",3.99,6.99,122
"2018-07-30","Games","Glass Marbles",5.99,10.99,32
"2018-07-30","Games","Jenga",2.99,9.99,25
"2018-07-30","Games","Monopoly",13.99,19.99,10
"2018-07-30","Games","Rubik's Cube",17.99,19.99,8
"2018-07-30","Sports & Outdoors","Dart Gun",11.99,15.99,13
"2018-07-30","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,24
"2018-07-30","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,28
"2018-07-30","Sports & Outdoors","Nerf Gun",14.99,19.99,23
"2018-07-30","Sports & Outdoors","Splash Balls",7.99,8.99,143
"2018-07-30","Toys","Action Figure",9.99,15.99,40
"2018-07-30","Toys","Animal Figures",9.99,12.99,90
"2018-07-30","Toys","Dino Egg",9.99,10.99,112
"2018-07-30","Toys","Dinosaur Figures",10.99,14.99,8
"2018-07-30","Toys","Hot Wheels 5-Pack",3.99,5.99,78
"2018-07-30","Toys","Lego Bricks",34.99,39.99,63
"2018-07-30","Toys","Mr. Potatohead",4.99,9.99,2
"2018-07-30","Toys","Plush Pony",8.99,19.99,33
"2018-07-30","Toys","Teddy Bear",10.99,12.99,4
"2018-07-31","Art & Crafts","Barrel O' Slime",1.99,3.99,150
"2018-07-31","Art & Crafts","Etch A Sketch",10.99,20.99,65
"2018-07-31","Art & Crafts","Kids Makeup Kit",13.99,19.99,37
"2018-07-31","Art & Crafts","Magic Sand",13.99,15.99,121
"2018-07-31","Art & Crafts","PlayDoh Can",1.99,2.99,262
"2018-07-31","Art & Crafts","PlayDoh Playset",20.99,24.99,11
"2018-07-31","Art & Crafts","PlayDoh Toolkit",3.99,4.99,19
"2018-07-31","Electronics","Colorbuds",6.99,14.99,169
"2018-07-31","Electronics","Gamer Headphones",14.99,20.99,81
"2018-07-31","Electronics","Toy Robot",20.99,25.99,17
"2018-07-31","Games","Chutes & Ladders",9.99,12.99,6
"2018-07-31","Games","Classic Dominoes",7.99,9.99,57
"2018-07-31","Games","Deck Of Cards",3.99,6.99,147
"2018-07-31","Games","Glass Marbles",5.99,10.99,107
"2018-07-31","Games","Rubik's Cube",17.99,19.99,29
"2018-07-31","Sports & Outdoors","Dart Gun",11.99,15.99,26
"2018-07-31","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,19
"2018-07-31","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,25
"2018-07-31","Sports & Outdoors","Nerf Gun",14.99,19.99,100
"2018-07-31","Sports & Outdoors","Splash Balls",7.99,8.99,110
"2018-07-31","Toys","Action Figure",9.99,15.99,68
"2018-07-31","Toys","Animal Figures",9.99,12.99,33
"2018-07-31","Toys","Dino Egg",9.99,10.99,180
"2018-07-31","Toys","Dinosaur Figures",10.99,14.99,79
"2018-07-31","Toys","Hot Wheels 5-Pack",3.99,5.99,21
"2018-07-31","Toys","Lego Bricks",34.99,39.99,120
"2018-07-31","Toys","Mr. Potatohead",4.99,9.99,13
"2018-07-31","Toys","Plush Pony",8.99,19.99,21
"2018-08-01","Art & Crafts","Barrel O' Slime",1.99,3.99,99
"2018-08-01","Art & Crafts","Etch A Sketch",10.99,20.99,13
"2018-08-01","Art & Crafts","Kids Makeup Kit",13.99,19.99,32
"2018-08-01","Art & Crafts","Magic Sand",13.99,15.99,178
"2018-08-01","Art & Crafts","PlayDoh Can",1.99,2.99,86
"2018-08-01","Art & Crafts","PlayDoh Playset",20.99,24.99,3
"2018-08-01","Art & Crafts","PlayDoh Toolkit",3.99,4.99,23
"2018-08-01","Electronics","Colorbuds",6.99,14.99,124
"2018-08-01","Electronics","Gamer Headphones",14.99,20.99,16
"2018-08-01","Games","Chutes & Ladders",9.99,12.99,10
"2018-08-01","Games","Deck Of Cards",3.99,6.99,70
"2018-08-01","Games","Glass Marbles",5.99,10.99,69
"2018-08-01","Games","Jenga",2.99,9.99,20
"2018-08-01","Games","Rubik's Cube",17.99,19.99,55
"2018-08-01","Sports & Outdoors","Dart Gun",11.99,15.99,21
"2018-08-01","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,20
"2018-08-01","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,21
"2018-08-01","Sports & Outdoors","Nerf Gun",14.99,19.99,31
"2018-08-01","Sports & Outdoors","Splash Balls",7.99,8.99,112
"2018-08-01","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,61
"2018-08-01","Toys","Action Figure",9.99,15.99,71
"2018-08-01","Toys","Animal Figures",9.99,12.99,55
"2018-08-01","Toys","Dino Egg",9.99,10.99,66
"2018-08-01","Toys","Dinosaur Figures",10.99,14.99,47
"2018-08-01","Toys","Hot Wheels 5-Pack",3.99,5.99,65
"2018-08-01","Toys","Lego Bricks",34.99,39.99,127
"2018-08-01","Toys","Mr. Potatohead",4.99,9.99,21
"2018-08-01","Toys","Plush Pony",8.99,19.99,3
"2018-08-01","Toys","Teddy Bear",10.99,12.99,19
"2018-08-02","Art & Crafts","Barrel O' Slime",1.99,3.99,245
"2018-08-02","Art & Crafts","Etch A Sketch",10.99,20.99,2
"2018-08-02","Art & Crafts","Kids Makeup Kit",13.99,19.99,6
"2018-08-02","Art & Crafts","Magic Sand",13.99,15.99,56
"2018-08-02","Art & Crafts","PlayDoh Can",1.99,2.99,86
"2018-08-02","Art & Crafts","PlayDoh Toolkit",3.99,4.99,18
"2018-08-02","Electronics","Colorbuds",6.99,14.99,115
"2018-08-02","Electronics","Gamer Headphones",14.99,20.99,51
"2018-08-02","Games","Classic Dominoes",7.99,9.99,4
"2018-08-02","Games","Deck Of Cards",3.99,6.99,92
"2018-08-02","Games","Glass Marbles",5.99,10.99,66
"2018-08-02","Games","Jenga",2.99,9.99,5
"2018-08-02","Games","Rubik's Cube",17.99,19.99,62
"2018-08-02","Sports & Outdoors","Dart Gun",11.99,15.99,33
"2018-08-02","Sports & Outdoors","Foam Disk Launcher",8.99,11.99,13
"2018-08-02","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,30
"2018-08-02","Sports & Outdoors","Nerf Gun",14.99,19.99,43
"2018-08-02","Sports & Outdoors","Splash Balls",7.99,8.99,101
"2018-08-02","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,9
"2018-08-02","Toys","Action Figure",9.99,15.99,53
"2018-08-02","Toys","Animal Figures",9.99,12.99,70
"2018-08-02","Toys","Dino Egg",9.99,10.99,82
"2018-08-02","Toys","Dinosaur Figures",10.99,14.99,35
"2018-08-02","Toys","Hot Wheels 5-Pack",3.99,5.99,13
"2018-08-02","Toys","Lego Bricks",34.99,39.99,122
"2018-08-02","Toys","Mr. Potatohead",4.99,9.99,23
"2018-08-02","Toys","Plush Pony",8.99,19.99,15
"2018-08-02","Toys","Teddy Bear",10.99,12.99,15
"2018-08-03","Art & Crafts","Barrel O' Slime",1.99,3.99,127
"2018-08-03","Art & Crafts","Etch A Sketch",10.99,20.99,6
"2018-08-03","Art & Crafts","Kids Makeup Kit",13.99,19.99,61
"2018-08-03","Art & Crafts","Magic Sand",13.99,15.99,134
"2018-08-03","Art & Crafts","PlayDoh Can",1.99,2.99,246
"2018-08-03","Art & Crafts","PlayDoh Playset",20.99,24.99,10
"2018-08-03","Art & Crafts","PlayDoh Toolkit",3.99,4.99,21
"2018-08-03","Electronics","Colorbuds",6.99,14.99,98
"2018-08-03","Electronics","Gamer Headphones",14.99,20.99,31
"2018-08-03","Electronics","Toy Robot",20.99,25.99,2
